Id,MSSubClass,MSZoning,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,ExterQual,ExterCond,Foundation,TotalBsmtSF,Heating,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageCars,GarageArea,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
710,20,RL,7162,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,7,1966,1966,Gable,CompShg,HdBoard,HdBoard,TA,TA,PConc,876,GasA,TA,Y,904,0,0,904,0,0,1,0,3,1,TA,6,Typ,0,NA,1,408,Y,0,0,0,0,0,0,NA,MnPrv,NA,0,12,2008,WD,Abnorml,109900
711,30,RL,4130,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,3,6,1935,2003,Gable,CompShg,VinylSd,VinylSd,Gd,TA,CBlock,270,GasA,Gd,Y,729,0,0,729,0,0,1,0,2,1,TA,5,Maj2,0,NA,0,0,N,0,0,0,0,0,0,NA,NA,NA,0,7,2008,WD,Normal,52000
712,50,C (all),8712,Pave,Pave,Reg,HLS,AllPub,Inside,Mod,IDOTRR,Norm,Norm,1Fam,1.5Fin,4,7,1900,1950,Gable,CompShg,MetalSd,MetalSd,TA,TA,Stone,859,GasA,Gd,Y,859,319,0,1178,0,0,1,0,2,1,TA,7,Typ,0,NA,1,384,N,68,0,98,0,0,0,NA,NA,NA,0,1,2010,WD,Abnorml,102776
713,120,RL,4671,Pave,NA,IR1,HLS,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1988,1989,Gable,CompShg,HdBoard,HdBoard,Gd,TA,PConc,1228,GasA,Gd,Y,1228,0,0,1228,1,0,2,0,2,1,Gd,5,Typ,1,Gd,2,472,Y,168,120,0,0,0,0,NA,NA,NA,0,10,2008,WD,Normal,189000
714,190,RL,9873,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,RRAn,Norm,2fmCon,1Story,4,5,1970,1970,Gable,CompShg,HdBoard,HdBoard,TA,TA,CBlock,960,GasW,TA,N,960,0,0,960,1,0,1,0,3,1,TA,6,Typ,0,NA,2,576,Y,0,288,0,0,0,0,NA,NA,NA,0,5,2006,WD,Normal,129000
715,60,RL,13517,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,RRAe,Norm,1Fam,2Story,6,8,1976,2005,Gable,CompShg,HdBoard,Plywood,Gd,TA,CBlock,725,GasA,Ex,Y,725,754,0,1479,0,0,2,1,3,1,Gd,6,Typ,0,NA,2,475,Y,0,44,0,0,0,0,NA,NA,NA,0,3,2010,WD,Normal,130500
716,20,RL,10140,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,5,1974,1974,Hip,CompShg,HdBoard,HdBoard,TA,TA,CBlock,1064,GasA,TA,Y,1350,0,0,1350,0,0,2,0,3,1,TA,7,Typ,1,TA,2,478,Y,0,0,0,0,0,0,NA,MnPrv,NA,0,8,2009,WD,Normal,165000
717,70,RM,10800,Pave,Grvl,Reg,Bnk,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,7,8,1890,1998,Gable,CompShg,Wd Sdng,VinylSd,TA,Gd,BrkTil,718,GasA,Ex,Y,1576,978,0,2554,0,0,1,1,3,1,TA,8,Typ,0,NA,2,704,P,0,48,143,0,0,0,NA,NA,NA,0,7,2007,WD,Normal,159500
718,20,RL,10000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,5,6,1973,2000,Gable,CompShg,HdBoard,HdBoard,TA,TA,CBlock,1176,GasA,Gd,Y,1178,0,0,1178,0,1,1,1,3,1,Gd,5,Typ,1,Fa,2,439,Y,224,0,0,0,0,0,NA,MnPrv,NA,0,11,2008,WD,Normal,157000
719,60,RL,10542,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,5,1993,1994,Hip,CompShg,Wd Sdng,ImStucc,Gd,TA,PConc,1311,GasA,Ex,Y,1325,1093,0,2418,1,0,2,1,3,1,Gd,9,Typ,1,TA,3,983,Y,250,154,216,0,0,0,NA,NA,NA,0,8,2008,WD,Normal,341000
720,20,RL,9920,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,6,1969,1969,Gable,CompShg,HdBoard,Plywood,TA,TA,CBlock,971,GasA,TA,Y,971,0,0,971,0,0,1,1,3,1,TA,5,Typ,1,Po,1,300,Y,0,0,0,0,0,0,NA,NA,NA,0,5,2006,WD,Normal,128500
721,120,RL,6563,Pave,NA,IR1,Low,AllPub,CulDSac,Mod,StoneBr,Norm,Norm,1Fam,1Story,8,5,1985,1985,Gable,CompShg,HdBoard,HdBoard,Gd,TA,PConc,1742,GasA,TA,Y,1742,0,0,1742,1,0,2,0,2,1,Gd,5,Typ,1,TA,2,564,Y,114,28,234,0,0,0,NA,NA,NA,0,12,2006,WD,Normal,275000
722,120,RM,4426,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,848,GasA,Ex,Y,848,0,0,848,1,0,1,0,1,1,Gd,3,Typ,0,NA,2,420,Y,160,0,0,0,0,0,NA,NA,NA,0,5,2010,WD,Normal,143000
723,20,RL,8120,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,7,1970,1970,Gable,CompShg,MetalSd,MetalSd,TA,Gd,CBlock,864,GasA,Ex,Y,864,0,0,864,0,0,1,0,3,1,TA,5,Typ,0,NA,2,463,Y,0,0,0,0,0,0,NA,NA,NA,0,7,2009,WD,Normal,124500
724,50,RL,8172,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,4,6,1954,1972,Gable,CompShg,MetalSd,MetalSd,TA,TA,PConc,941,GasA,Ex,Y,997,473,0,1470,0,0,2,0,4,1,TA,7,Typ,0,NA,1,548,Y,0,0,0,0,156,0,NA,NA,NA,0,5,2008,WD,Normal,135000
725,20,RL,13286,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,9,5,2007,2008,Hip,CompShg,CemntBd,CmentBd,Ex,TA,PConc,1698,GasA,Ex,Y,1698,0,0,1698,1,0,2,0,3,1,Ex,8,Typ,1,Gd,3,768,Y,327,64,0,0,0,0,NA,NA,NA,0,2,2009,WD,Normal,320000
726,20,RL,6960,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,6,1970,1970,Gable,CompShg,HdBoard,Plywood,TA,TA,CBlock,864,GasA,TA,Y,864,0,0,864,0,0,1,0,3,1,Gd,5,Typ,0,NA,2,660,Y,96,0,0,0,0,0,NA,NA,Shed,500,11,2009,WD,Normal,120500
727,20,RL,21695,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,Crawfor,Norm,Norm,1Fam,1Story,6,9,1988,2007,Hip,CompShg,Wd Sdng,Plywood,Gd,Gd,CBlock,880,GasA,Ex,Y,1680,0,0,1680,1,0,2,0,3,1,Gd,5,Typ,1,Gd,2,540,Y,292,44,0,182,0,0,NA,NA,NA,0,12,2009,WD,Normal,222000
728,20,RL,7314,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,1232,GasA,Ex,Y,1232,0,0,1232,1,0,2,0,2,1,Gd,6,Typ,0,NA,2,632,Y,132,0,0,0,0,0,NA,NA,NA,0,2,2009,WD,Normal,194500
729,90,RL,11475,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,Duplex,1Story,5,5,1958,1958,Gable,CompShg,VinylSd,VinylSd,TA,TA,CBlock,1584,GasA,TA,Y,1776,0,0,1776,1,0,2,0,4,2,TA,9,Typ,0,NA,3,888,Y,0,25,0,0,0,0,NA,NA,NA,0,7,2009,COD,Abnorml,110000
730,30,RM,6240,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,4,5,1925,1950,Gable,CompShg,MetalSd,MetalSd,TA,TA,CBlock,780,GasA,TA,Y,848,0,360,1208,0,0,1,0,2,1,TA,5,Typ,0,NA,2,539,Y,0,23,112,0,0,0,NA,NA,NA,0,1,2009,WD,Normal,103000
731,120,RL,5389,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1995,1996,Gable,CompShg,CemntBd,CmentBd,Gd,TA,PConc,1595,GasA,Ex,Y,1616,0,0,1616,1,0,2,0,2,1,Gd,5,Typ,1,TA,2,608,Y,237,152,0,0,0,0,NA,NA,NA,0,3,2010,WD,Normal,236500
732,80,RL,9590,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,SLvl,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,868,GasA,Ex,Y,1146,0,0,1146,1,0,2,0,3,1,Gd,6,Typ,1,Gd,2,438,Y,160,22,0,0,0,0,NA,NA,NA,0,5,2007,WD,Normal,187500
733,60,RL,11404,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1998,1999,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,1153,GasA,Ex,Y,1153,878,0,2031,0,0,2,1,3,1,Gd,8,Typ,1,TA,2,541,Y,192,84,0,0,0,0,NA,NA,NA,0,7,2008,WD,Normal,222500
734,20,RL,10000,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,6,1961,1983,Hip,CompShg,HdBoard,HdBoard,TA,TA,CBlock,864,GasA,Ex,Y,1144,0,0,1144,1,0,1,0,3,1,TA,6,Typ,1,TA,1,264,Y,165,0,0,0,0,0,NA,GdWo,Shed,400,3,2009,WD,Normal,131400
735,20,RL,8978,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1968,1968,Gable,CompShg,Plywood,Plywood,TA,TA,PConc,948,GasA,TA,Y,948,0,0,948,0,0,1,0,3,1,TA,6,Typ,0,NA,1,300,Y,147,0,0,0,0,0,NA,NA,NA,0,5,2007,WD,Family,108000
736,75,RM,10800,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2.5Unf,7,7,1914,1970,Gable,CompShg,Wd Sdng,Wd Sdng,TA,TA,BrkTil,880,GasW,Fa,N,880,888,0,1768,0,0,1,1,2,1,TA,6,Typ,2,TA,2,320,N,0,341,0,0,0,0,NA,NA,NA,0,10,2006,WD,Normal,163000
737,90,RL,8544,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,1Story,3,4,1950,1950,Gable,CompShg,Stucco,Stone,TA,TA,CBlock,0,GasA,Gd,N,1040,0,0,1040,0,0,2,0,2,2,TA,6,Typ,0,NA,2,400,Y,0,0,0,0,0,0,NA,NA,NA,0,7,2006,WD,Normal,93500
738,60,RL,10463,Pave,NA,IR1,HLS,AllPub,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,2Story,8,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,893,GasA,Ex,Y,901,900,0,1801,0,0,2,1,3,1,Gd,8,Typ,1,Gd,3,800,Y,0,116,0,0,0,0,NA,NA,NA,0,6,2006,WD,Normal,239900
739,90,RL,10800,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Duplex,1Story,5,5,1987,1988,Gable,CompShg,Plywood,Plywood,TA,TA,CBlock,1200,GasA,TA,Y,1200,0,0,1200,3,0,3,0,3,1,TA,5,Typ,0,NA,0,0,Y,120,0,0,0,0,0,NA,NA,NA,0,3,2009,WD,Alloca,179000
740,60,RL,9313,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,864,GasA,Ex,Y,864,864,0,1728,0,0,2,1,3,1,Gd,7,Typ,0,NA,2,572,Y,187,56,0,0,0,0,NA,NA,NA,0,4,2009,WD,Normal,190000
741,70,RM,9600,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,7,1910,2002,Gable,CompShg,Wd Sdng,Wd Shng,TA,Gd,BrkTil,264,GasA,Ex,Y,768,664,0,1432,0,0,2,0,2,1,TA,7,Typ,0,NA,2,360,Y,270,0,112,0,0,0,NA,GdPrv,NA,0,5,2007,WD,Abnorml,132000
742,20,RL,6768,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,6,8,1961,1996,Hip,CompShg,HdBoard,HdBoard,TA,Gd,CBlock,912,GasA,Gd,Y,912,0,0,912,1,1,1,0,3,1,Gd,5,Typ,0,NA,1,288,Y,168,0,0,0,0,0,NA,GdPrv,NA,0,5,2008,WD,Normal,142000
743,20,RL,8450,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,5,2000,2001,Gable,CompShg,VinylSd,VinylSd,TA,TA,PConc,1349,GasA,Ex,Y,1349,0,0,1349,0,0,2,0,3,1,TA,6,Typ,0,NA,2,539,Y,120,55,0,0,0,0,NA,GdPrv,NA,0,12,2007,WD,Normal,179000
744,80,RL,12886,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,SLvl,5,6,1963,1999,Gable,CompShg,HdBoard,HdBoard,TA,TA,CBlock,520,GasA,Ex,Y,1464,0,0,1464,0,1,2,0,3,1,TA,6,Min2,1,TA,2,480,Y,302,0,0,0,100,0,NA,NA,NA,0,10,2009,WD,Normal,175000
745,120,RL,5395,Pave,NA,IR1,HLS,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1993,1993,Gable,CompShg,HdBoard,HdBoard,Gd,TA,PConc,1337,GasA,Gd,Y,1337,0,0,1337,1,0,2,0,2,1,Gd,5,Typ,1,TA,2,462,Y,96,0,70,168,0,0,NA,NA,NA,0,10,2008,WD,Normal,180000
746,60,RL,8963,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,8,9,1976,1996,Hip,CompShg,VinylSd,VinylSd,Ex,Gd,CBlock,1142,GasA,Ex,Y,1175,1540,0,2715,0,1,3,1,4,1,Gd,11,Typ,2,TA,2,831,Y,0,204,0,0,0,0,NA,NA,NA,0,7,2008,WD,Normal,299800
747,60,RL,8795,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,952,GasA,Ex,Y,980,1276,0,2256,0,0,2,1,4,1,Gd,8,Typ,1,TA,2,554,Y,224,54,0,0,0,0,NA,NA,NA,0,4,2009,WD,Normal,236000
748,70,RM,11700,Pave,Pave,IR1,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,7,7,1880,2003,Mansard,CompShg,Stucco,Stucco,Gd,TA,Stone,1240,GasW,TA,N,1320,1320,0,2640,0,0,1,1,4,1,Gd,8,Typ,1,Gd,4,864,N,181,0,386,0,0,0,NA,NA,NA,0,5,2009,WD,Normal,265979
749,20,RL,10593,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,1Story,7,5,1996,1996,Hip,CompShg,VinylSd,VinylSd,Gd,TA,PConc,1720,GasA,Ex,Y,1720,0,0,1720,1,0,2,0,3,1,Gd,7,Typ,1,TA,2,527,Y,240,56,154,0,0,0,NA,NA,NA,0,3,2010,WD,Normal,260400
750,50,RL,8405,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,4,3,1945,1950,Gable,CompShg,WdShing,Wd Shng,TA,TA,Slab,0,Wall,TA,N,1088,441,0,1529,0,0,2,0,4,1,TA,9,Mod,0,NA,1,240,N,92,0,185,0,0,0,NA,NA,NA,0,4,2009,WD,Normal,98000
751,50,RM,8800,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,4,7,1910,2004,Gable,CompShg,Wd Sdng,Wd Sdng,TA,TA,BrkTil,576,GasA,Gd,Y,792,348,0,1140,0,0,1,0,3,1,TA,7,Min2,0,NA,0,0,N,0,160,0,0,0,0,NA,NA,NA,0,6,2010,WD,Normal,96500
752,60,RL,7750,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,660,GasA,Ex,Y,660,660,0,1320,0,0,2,1,3,1,Gd,6,Typ,0,NA,2,400,Y,0,48,0,0,0,0,NA,NA,NA,0,8,2007,WD,Normal,162000
753,20,RL,9236,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,6,5,1997,1997,Gable,CompShg,VinylSd,VinylSd,TA,Gd,PConc,1479,GasA,Ex,Y,1494,0,0,1494,1,0,2,0,3,1,Gd,6,Typ,0,NA,2,576,Y,168,27,0,0,0,0,NA,NA,NA,0,7,2006,WD,Normal,217000
754,60,RL,10240,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,1030,GasA,Gd,Y,1038,1060,0,2098,0,0,2,1,3,1,Ex,8,Typ,1,Gd,3,878,Y,192,52,0,0,0,0,NA,NA,NA,0,3,2006,WD,Normal,275500
755,20,RL,7930,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,8,1969,2005,Gable,CompShg,Plywood,Plywood,TA,TA,CBlock,1026,GasA,Gd,Y,1026,0,0,1026,1,0,1,0,3,1,Gd,5,Typ,0,NA,2,440,Y,171,48,0,0,0,0,NA,NA,NA,0,7,2009,WD,Normal,156000
756,160,FV,3230,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,6,5,1999,1999,Gable,CompShg,MetalSd,MetalSd,TA,TA,PConc,729,GasA,Gd,Y,742,729,0,1471,0,0,2,1,3,1,TA,6,Typ,0,NA,2,440,Y,0,24,0,0,0,0,NA,NA,NA,0,3,2009,WD,Normal,172500
757,60,RL,10769,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,866,GasA,Ex,Y,866,902,0,1768,0,0,2,1,3,1,Gd,7,Typ,0,NA,2,578,Y,144,105,0,0,0,0,NA,NA,NA,0,4,2009,WD,Normal,212000
758,60,RL,11616,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,Norm,Norm,1Fam,2Story,6,5,1978,1978,Hip,CompShg,HdBoard,HdBoard,TA,TA,CBlock,672,GasA,TA,Y,672,714,0,1386,0,0,2,1,3,1,TA,6,Typ,1,TA,2,440,Y,335,0,0,0,0,0,NA,GdPrv,NA,0,4,2010,WD,Abnorml,158900
759,160,FV,2280,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,7,5,1999,1999,Gable,CompShg,MetalSd,MetalSd,TA,TA,PConc,744,GasA,Gd,Y,757,744,0,1501,0,0,2,1,3,1,TA,6,Typ,0,NA,2,440,Y,0,0,0,0,0,0,NA,NA,NA,0,8,2008,WD,Normal,179400
760,60,RL,12257,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1995,1995,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,1318,GasA,Ex,Y,1328,1203,0,2531,0,0,2,1,4,1,Gd,9,Typ,1,TA,3,752,Y,222,98,0,0,0,0,NA,NA,NA,0,11,2007,WD,Normal,290000
761,20,RL,9100,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1959,1959,Hip,CompShg,Wd Sdng,Wd Sdng,TA,TA,CBlock,864,GasA,Ex,Y,864,0,0,864,0,0,1,0,2,1,TA,5,Typ,0,NA,1,300,Y,0,0,0,0,0,0,NA,NA,Shed,450,10,2009,WD,Normal,127500
762,30,RM,6911,Pave,NA,Reg,Lvl,AllPub,FR2,Gtl,BrkSide,Feedr,Norm,1Fam,1Story,5,5,1924,1950,Gable,CompShg,Wd Sdng,Wd Sdng,TA,TA,PConc,1145,GasA,TA,Y,1301,0,0,1301,0,0,1,0,2,1,Fa,5,Min1,0,NA,2,440,Y,0,0,0,0,0,0,NA,NA,NA,0,10,2009,WD,Normal,100000
763,60,FV,8640,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,2009,2009,Gable,CompShg,VinylSd,VinylSd,TA,TA,PConc,756,GasA,Ex,Y,764,783,0,1547,0,0,2,1,3,1,Gd,7,Typ,0,NA,2,614,Y,169,45,0,0,0,0,NA,NA,NA,0,6,2010,Con,Normal,215200
764,60,RL,9430,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,1252,GasA,Ex,Y,1268,1097,0,2365,1,0,2,1,3,1,Gd,8,Typ,1,Gd,3,856,Y,0,128,0,0,180,0,NA,NA,NA,0,7,2009,WD,Normal,337000
765,120,RL,9549,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,Veenker,Norm,Norm,TwnhsE,1Story,8,5,1995,1996,Hip,CompShg,BrkFace,BrkFace,Gd,Gd,PConc,1494,GasA,Ex,Y,1494,0,0,1494,1,0,1,1,2,1,Ex,6,Typ,1,Gd,2,481,Y,0,30,0,0,216,0,NA,NA,NA,0,4,2006,WD,Normal,270000
766,20,RL,14587,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,9,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,1498,GasA,Ex,Y,1506,0,0,1506,0,0,2,0,2,1,Ex,6,Typ,1,Gd,2,592,Y,0,174,0,0,0,0,NA,NA,NA,0,8,2008,New,Partial,264132
767,60,RL,10421,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,7,5,1988,1988,Gable,CompShg,HdBoard,HdBoard,TA,TA,CBlock,980,GasA,TA,Y,980,734,0,1714,0,0,2,1,3,1,TA,7,Typ,1,TA,2,496,Y,228,66,156,0,0,0,NA,MnPrv,Shed,500,3,2010,WD,Normal,196500
768,50,RL,12508,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1.5Fin,6,7,1940,1985,Gable,CompShg,VinylSd,VinylSd,TA,TA,CBlock,983,GasA,Ex,Y,983,767,0,1750,1,0,2,0,4,1,TA,7,Mod,0,NA,1,423,Y,245,0,156,0,0,0,NA,NA,Shed,1300,7,2008,WD,Normal,160000
769,20,RL,9100,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2004,2005,Hip,CompShg,VinylSd,VinylSd,Gd,TA,PConc,1860,GasA,Ex,Y,1836,0,0,1836,0,0,2,0,3,1,Gd,8,Typ,1,Gd,2,484,Y,120,33,0,0,0,0,NA,NA,NA,0,10,2006,WD,Normal,216837
770,60,RL,53504,Pave,NA,IR2,HLS,AllPub,CulDSac,Mod,StoneBr,Norm,Norm,1Fam,2Story,8,5,2003,2003,Hip,CompShg,CemntBd,Wd Shng,Ex,TA,PConc,1650,GasA,Ex,Y,1690,1589,0,3279,1,0,3,1,4,1,Ex,12,Mod,1,Gd,3,841,Y,503,36,0,0,210,0,NA,NA,NA,0,6,2010,WD,Normal,538000
771,85,RL,7252,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,Norm,Norm,1Fam,SFoyer,5,5,1982,1982,Hip,CompShg,Wd Sdng,Wd Sdng,TA,TA,CBlock,858,GasA,TA,Y,858,0,0,858,1,0,1,0,2,1,TA,5,Typ,0,NA,2,576,Y,120,0,0,0,0,0,NA,NA,NA,0,4,2009,WD,Normal,134900
772,20,RL,8877,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,5,1951,1951,Gable,CompShg,Wd Sdng,Wd Sdng,TA,TA,CBlock,836,GasA,TA,Y,1220,0,0,1220,0,0,1,0,2,1,TA,6,Typ,0,NA,2,396,Y,0,0,0,0,0,0,NA,NA,NA,0,4,2006,COD,Normal,102000
773,80,RL,7819,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,SLvl,6,5,1976,1976,Gable,CompShg,Plywood,Plywood,TA,TA,CBlock,1029,GasA,TA,Y,1117,0,0,1117,1,0,1,0,3,1,TA,6,Typ,1,TA,2,672,Y,144,0,0,0,0,0,NA,MnPrv,NA,0,3,2010,WD,Abnorml,107000
774,20,RL,10150,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1Story,5,5,1958,1958,Gable,CompShg,Wd Sdng,Wd Sdng,TA,TA,CBlock,912,GasA,Ex,Y,912,0,0,912,0,0,1,0,2,1,TA,5,Typ,0,NA,1,275,Y,0,0,0,0,0,0,NA,NA,NA,0,7,2007,COD,Normal,114500
775,20,RL,14226,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,Gd,TA,PConc,1935,GasA,Gd,Y,1973,0,0,1973,0,0,2,0,3,1,Gd,9,Typ,1,Gd,3,895,Y,315,45,0,0,0,0,NA,NA,NA,0,7,2007,New,Partial,395000
776,120,RM,4500,Pave,NA,Reg,Lvl,AllPub,FR2,Gtl,Mitchel,Norm,Norm,TwnhsE,1Story,6,5,1998,1998,Hip,CompShg,VinylSd,VinylSd,TA,TA,PConc,1204,GasA,Ex,Y,1204,0,0,1204,1,0,2,0,2,1,TA,5,Typ,0,NA,2,412,Y,0,247,0,0,0,0,NA,NA,NA,0,6,2009,WD,Normal,162000
